kind	filename	source_category	relative_path	url	bytes	sha256	valid
metadata	catalog-export-595175.json		metadata/catalog-export-595175.json	https://catalog.archives.gov/medialz/bulk-downloads/uaps/JSON/catalog-export-595175.json	5693	a2e4953af1a170af9bb07057f591f2caf6d9073514ece0dc3cf58a8aa0bda876	True
metadata	catalog-export-5954651.json		metadata/catalog-export-5954651.json	https://catalog.archives.gov/medialz/bulk-downloads/uaps/JSON/catalog-export-5954651.json	5645	587d534f912570760703b4f50206407b17376f0b1d7b4bc2be9fcfee55dbcd6e	True
metadata	catalog-export-595466.json		metadata/catalog-export-595466.json	https://catalog.archives.gov/medialz/bulk-downloads/uaps/JSON/catalog-export-595466.json	8447	bdfd071ebc3f94db273978c143371bb3c6dcd9f5876322f4b76405d9183c65c5	True
metadata	catalog-export-5956182.json		metadata/catalog-export-5956182.json	https://catalog.archives.gov/medialz/bulk-downloads/uaps/JSON/catalog-export-5956182.json	10893	1cb3c67463eb8992f7932f5507bb23cb5bb9e4c4d2adc078e16a7c9218e517dc	True
metadata	catalog-export-597821.json		metadata/catalog-export-597821.json	https://catalog.archives.gov/medialz/bulk-downloads/uaps/JSON/catalog-export-597821.json	89836815	37d6e749ef8f12548938b0609a4e00032902c0329749e2617d12aa346585af3d	False
metadata	catalog-export-614788.json		metadata/catalog-export-614788.json	https://catalog.archives.gov/medialz/bulk-downloads/uaps/JSON/catalog-export-614788.json	6654	85d3e4ba248a00458ddd1bfa5f44c7df25819f28ccaa3526ae4d8e74e6b34d63	True
metadata	catalog-export-617148.json		metadata/catalog-export-617148.json	https://catalog.archives.gov/medialz/bulk-downloads/uaps/JSON/catalog-export-617148.json	3516	00cc932be49710d6041025ec84dc6e69a9e91c33260c7e7715a4917bf252d51d	True
metadata	catalog-export-61934.json		metadata/catalog-export-61934.json	https://catalog.archives.gov/medialz/bulk-downloads/uaps/JSON/catalog-export-61934.json	6227	45be82f0371ca885f16e2a118b1b6a960c1549929b2eaffbd76c02163a727668	True
metadata	catalog-export-68170.json		metadata/catalog-export-68170.json	https://catalog.archives.gov/medialz/bulk-downloads/uaps/JSON/catalog-export-68170.json	7145	c32a3e53c18b07b5ed3a92614833ff83d09e536e4c6a9b19d90e049f8e1637c7	True
metadata	catalog-export-68175.json		metadata/catalog-export-68175.json	https://catalog.archives.gov/medialz/bulk-downloads/uaps/JSON/catalog-export-68175.json	4591	fdff75e33b370dc6bcee6ceeb4139679b0d68d232c5e9f1f34f2a756dabd085c	True
metadata	catalog-export-68405.json		metadata/catalog-export-68405.json	https://catalog.archives.gov/medialz/bulk-downloads/uaps/JSON/catalog-export-68405.json	5689	d5f86e1c57ffb7f5f7ee2ce03587e3927377bb7446d225b050ccfc702434ef36	True
metadata	catalog-export-68875395.json		metadata/catalog-export-68875395.json	https://catalog.archives.gov/medialz/bulk-downloads/uaps/JSON/catalog-export-68875395.json	4252	309d1398d57c1759785bb00d34c822b78081860823264b77e5fc8f213d364e09	True
metadata	catalog-export-69861.json		metadata/catalog-export-69861.json	https://catalog.archives.gov/medialz/bulk-downloads/uaps/JSON/catalog-export-69861.json	9036	990d28da465e5164435fd3e26efbf9de824168cc6f1de5d7ac3889239c66324c	True
metadata	catalog-export-70511.json		metadata/catalog-export-70511.json	https://catalog.archives.gov/medialz/bulk-downloads/uaps/JSON/catalog-export-70511.json	5811	509d10fb6806ea3949785eb5a002507c3862d896f0efc372c9234a22046831dc	True
metadata	catalog-export-72035.json		metadata/catalog-export-72035.json	https://catalog.archives.gov/medialz/bulk-downloads/uaps/JSON/catalog-export-72035.json	6846	a1e2e561be5402209aa8a496af1451567d9db71238e10020556859674c0d0b3d	True
metadata	catalog-export-733667.json		metadata/catalog-export-733667.json	https://catalog.archives.gov/medialz/bulk-downloads/uaps/JSON/catalog-export-733667.json	4896	5303ab9a640207bb18ee88aaf357f71da67be7c25bbff59a53515c32aa733253	True
metadata	catalog-export-77179268.json		metadata/catalog-export-77179268.json	https://catalog.archives.gov/medialz/bulk-downloads/uaps/JSON/catalog-export-77179268.json	3669	de59d64143ec6ed985b21c60c5d9c03da4e1b15fde56f28823ed785f4ef22830	True
metadata	catalog-export-86027191.json		metadata/catalog-export-86027191.json	https://catalog.archives.gov/medialz/bulk-downloads/uaps/JSON/catalog-export-86027191.json	2946	bfe849c46beb648cd0c4f32f8b816a223d0c902a4eff5a4b0a2301d845b35d45	True
metadata	catalog-export-99581.json		metadata/catalog-export-99581.json	https://catalog.archives.gov/medialz/bulk-downloads/uaps/JSON/catalog-export-99581.json	7717	f0707997dd27970caf030b3e10a6a091ba3d67c081a03c769941ad59702b76d6	True
metadata	catalog-export-99731.json		metadata/catalog-export-99731.json	https://catalog.archives.gov/medialz/bulk-downloads/uaps/JSON/catalog-export-99731.json	7077	2219b813f050837d698fcc17405593c2a0908cb686d102a1fb6beaa08f9597b7	True
zip	12130682.zip	presidential-libraries	zips/12130682.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/12130682.zip	6370070		True
zip	12132462.zip	presidential-libraries	zips/12132462.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/12132462.zip	6363663		True
zip	12237637.zip	presidential-libraries	zips/12237637.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/12237637.zip	19595208		True
zip	127614.zip	moving-images	zips/127614.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/moving-images/127614.zip	11654398		True
zip	130003.zip	moving-images	zips/130003.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/moving-images/130003.zip	10849613		True
zip	147871567.zip	presidential-libraries	zips/147871567.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/147871567.zip	3807013		True
zip	147872137.zip	presidential-libraries	zips/147872137.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/147872137.zip	3638183		True
zip	147872343.zip	presidential-libraries	zips/147872343.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/147872343.zip	1593295		True
zip	147873181.zip	presidential-libraries	zips/147873181.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/147873181.zip	515190		True
zip	147873183.zip	presidential-libraries	zips/147873183.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/147873183.zip	215197		True
zip	147873185.zip	presidential-libraries	zips/147873185.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/147873185.zip	1873412		True
zip	147873187.zip	presidential-libraries	zips/147873187.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/147873187.zip	889646		True
zip	147873191.zip	presidential-libraries	zips/147873191.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/147873191.zip	239282		True
zip	17618564.zip	textual-and-microfilm	zips/17618564.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/textual-and-microfilm/17618564.zip	36196566649		True
zip	179066.zip	presidential-libraries	zips/179066.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/179066.zip	827222		True
zip	179067.zip	presidential-libraries	zips/179067.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/179067.zip	585651		True
zip	234273290.zip	moving-images	zips/234273290.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/moving-images/234273290.zip	123718237		True
zip	234273597.zip	moving-images	zips/234273597.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/moving-images/234273597.zip	128638036		True
zip	23857122.zip	textual-and-microfilm	zips/23857122.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/textual-and-microfilm/23857122.zip	31967146841		True
zip	23857158.zip	textual-and-microfilm	zips/23857158.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/textual-and-microfilm/23857158.zip	72043150449		True
zip	23857159.zip	textual-and-microfilm	zips/23857159.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/textual-and-microfilm/23857159.zip	36988905691		True
zip	23857160.zip	textual-and-microfilm	zips/23857160.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/textual-and-microfilm/23857160.zip	2069919214		True
zip	25738.zip	moving-images	zips/25738.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/moving-images/25738.zip	13612527		True
zip	262327376.zip	moving-images	zips/262327376.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/moving-images/262327376.zip	2650411		True
zip	291645977.zip	textual-and-microfilm	zips/291645977.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/textual-and-microfilm/291645977.zip	45069292		True
zip	297910556.zip	presidential-libraries	zips/297910556.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/297910556.zip	501397		True
zip	297910558.zip	presidential-libraries	zips/297910558.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/297910558.zip	865246		True
zip	297910560.zip	presidential-libraries	zips/297910560.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/297910560.zip	1020043		True
zip	297910564.zip	presidential-libraries	zips/297910564.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/297910564.zip	777784		True
zip	297910570.zip	presidential-libraries	zips/297910570.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/297910570.zip	4068313		True
zip	297910572.zip	presidential-libraries	zips/297910572.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/297910572.zip	2785457		True
zip	297910574.zip	presidential-libraries	zips/297910574.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/297910574.zip	50321606		True
zip	297910576.zip	presidential-libraries	zips/297910576.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/297910576.zip	256601		True
zip	297910578.zip	presidential-libraries	zips/297910578.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/297910578.zip	1443791		True
zip	297910580.zip	presidential-libraries	zips/297910580.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/297910580.zip	975023		True
zip	297910582.zip	presidential-libraries	zips/297910582.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/297910582.zip	539471		True
zip	297910584.zip	presidential-libraries	zips/297910584.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/297910584.zip	73968		True
zip	297910586.zip	presidential-libraries	zips/297910586.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/297910586.zip	1890340		True
zip	297910588.zip	presidential-libraries	zips/297910588.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/297910588.zip	6809641		True
zip	297910590.zip	presidential-libraries	zips/297910590.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/297910590.zip	6939774		True
zip	297910592.zip	presidential-libraries	zips/297910592.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/297910592.zip	8393219		True
zip	297910594.zip	presidential-libraries	zips/297910594.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/297910594.zip	131561		True
zip	297910596.zip	presidential-libraries	zips/297910596.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/297910596.zip	35364		True
zip	297910598.zip	presidential-libraries	zips/297910598.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/297910598.zip	196184		True
zip	297910600.zip	presidential-libraries	zips/297910600.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/297910600.zip	13915475		True
zip	297910602.zip	presidential-libraries	zips/297910602.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/297910602.zip	3079022		True
zip	297910606.zip	presidential-libraries	zips/297910606.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/297910606.zip	16517460		True
zip	297910608.zip	presidential-libraries	zips/297910608.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/297910608.zip	1269048		True
zip	297910668.zip	presidential-libraries	zips/297910668.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/297910668.zip	1845307		True
zip	297910670.zip	presidential-libraries	zips/297910670.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/297910670.zip	286667		True
zip	297910672.zip	presidential-libraries	zips/297910672.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/297910672.zip	899193		True
zip	297910674.zip	presidential-libraries	zips/297910674.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/297910674.zip	1592661		True
zip	297910676.zip	presidential-libraries	zips/297910676.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/297910676.zip	7938442		True
zip	297910678.zip	presidential-libraries	zips/297910678.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/297910678.zip	3496290		True
zip	297910680.zip	presidential-libraries	zips/297910680.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/297910680.zip	3482903		True
zip	297910682.zip	presidential-libraries	zips/297910682.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/297910682.zip	3446346		True
zip	297910684.zip	presidential-libraries	zips/297910684.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/297910684.zip	428230		True
zip	297910686.zip	presidential-libraries	zips/297910686.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/297910686.zip	1549022		True
zip	297910688.zip	presidential-libraries	zips/297910688.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/297910688.zip	1367658		True
zip	297910690.zip	presidential-libraries	zips/297910690.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/297910690.zip	1407292		True
zip	297910692.zip	presidential-libraries	zips/297910692.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/297910692.zip	953882		True
zip	297910694.zip	presidential-libraries	zips/297910694.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/297910694.zip	1071107		True
zip	297910696.zip	presidential-libraries	zips/297910696.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/297910696.zip	863960		True
zip	297910698.zip	presidential-libraries	zips/297910698.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/297910698.zip	714914		True
zip	297910700.zip	presidential-libraries	zips/297910700.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/297910700.zip	654947		True
zip	297910702.zip	presidential-libraries	zips/297910702.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/297910702.zip	2681955		True
zip	297910704.zip	presidential-libraries	zips/297910704.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/297910704.zip	1908741		True
zip	297910706.zip	presidential-libraries	zips/297910706.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/297910706.zip	903987		True
zip	297910708.zip	presidential-libraries	zips/297910708.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/297910708.zip	2149876		True
zip	297910710.zip	presidential-libraries	zips/297910710.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/297910710.zip	2098861		True
zip	297910712.zip	presidential-libraries	zips/297910712.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/297910712.zip	984638		True
zip	297910714.zip	presidential-libraries	zips/297910714.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/297910714.zip	486776		True
zip	300885568.zip	presidential-libraries	zips/300885568.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/300885568.zip	610568		True
zip	300885571.zip	presidential-libraries	zips/300885571.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/300885571.zip	94141		True
zip	300885580.zip	presidential-libraries	zips/300885580.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/300885580.zip	681283		True
zip	300885582.zip	presidential-libraries	zips/300885582.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/300885582.zip	7125702		True
zip	300885583.zip	presidential-libraries	zips/300885583.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/300885583.zip	444345		True
zip	311003081.zip	textual-and-microfilm	zips/311003081.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/textual-and-microfilm/311003081.zip	15942998		True
zip	333334712.zip	textual-and-microfilm	zips/333334712.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/textual-and-microfilm/333334712.zip	90971972		True
zip	333334717.zip	textual-and-microfilm	zips/333334717.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/textual-and-microfilm/333334717.zip	420729146		True
zip	37294296.zip	textual-and-microfilm	zips/37294296.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/textual-and-microfilm/37294296.zip	83118174		True
zip	40027753.zip	textual-and-microfilm	zips/40027753.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/textual-and-microfilm/40027753.zip	1407743920		True
zip	4525586.zip	presidential-libraries	zips/4525586.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/4525586.zip	4847117		True
zip	4526519.zip	presidential-libraries	zips/4526519.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/presidential-libraries/4526519.zip	20635304		True
zip	45484701.zip	textual-and-microfilm	zips/45484701.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/textual-and-microfilm/45484701.zip	71014077166		True
zip	47323287.zip	textual-and-microfilm	zips/47323287.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/textual-and-microfilm/47323287.zip	439936589		True
zip	488808322.zip	electronic-records	zips/488808322.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/electronic-records/488808322.zip	12307212		True
zip	493468575.zip	electronic-records	zips/493468575.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/electronic-records/493468575.zip	66158779		True
zip	493468579.zip	electronic-records	zips/493468579.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/electronic-records/493468579.zip	1357814		True
zip	493468580.zip	electronic-records	zips/493468580.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/electronic-records/493468580.zip	108387285		True
zip	5011500.zip	textual-and-microfilm	zips/5011500.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/textual-and-microfilm/5011500.zip	345972031		True
zip	542184.zip	still-pictures	zips/542184.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/still-pictures/542184.zip	39166035363		True
zip	542185.zip	still-pictures	zips/542185.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/still-pictures/542185.zip	679969033		True
zip	542326.zip	still-pictures	zips/542326.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/still-pictures/542326.zip	9399625883		True
zip	56103.zip	moving-images	zips/56103.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/moving-images/56103.zip	937842999		True
zip	566658.zip	moving-images	zips/566658.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/moving-images/566658.zip	17453469183		True
zip	566843.zip	moving-images	zips/566843.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/moving-images/566843.zip	1807917619		True
zip	595175.zip	textual-and-microfilm	zips/595175.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/textual-and-microfilm/595175.zip	2980594		True
zip	595466.zip	textual-and-microfilm	zips/595466.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/textual-and-microfilm/595466.zip	1555865		True
zip	5956182.zip	still-pictures	zips/5956182.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/still-pictures/5956182.zip	65180299		True
zip	597821-images-1.zip	textual-and-microfilm	zips/597821-images-1.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/textual-and-microfilm/597821-images-1.zip	85797166550		True
zip	597821-images-2.zip	textual-and-microfilm	zips/597821-images-2.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/textual-and-microfilm/597821-images-2.zip	85722959770		True
zip	597821-images-3.zip	textual-and-microfilm	zips/597821-images-3.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/textual-and-microfilm/597821-images-3.zip	85187933385		True
zip	597821-images-4.zip	textual-and-microfilm	zips/597821-images-4.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/textual-and-microfilm/597821-images-4.zip	85339711985		True
zip	597821-images-5.zip	textual-and-microfilm	zips/597821-images-5.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/textual-and-microfilm/597821-images-5.zip	65234208734		True
zip	597821-pdfs-1.zip	textual-and-microfilm	zips/597821-pdfs-1.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/textual-and-microfilm/597821-pdfs-1.zip	87091066890		True
zip	597821-pdfs-2.zip	textual-and-microfilm	zips/597821-pdfs-2.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/textual-and-microfilm/597821-pdfs-2.zip	87056520162		True
zip	597821-pdfs-3.zip	textual-and-microfilm	zips/597821-pdfs-3.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/textual-and-microfilm/597821-pdfs-3.zip	86502711300		True
zip	597821-pdfs-4.zip	textual-and-microfilm	zips/597821-pdfs-4.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/textual-and-microfilm/597821-pdfs-4.zip	86657171631		True
zip	597821-pdfs-5.zip	textual-and-microfilm	zips/597821-pdfs-5.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/textual-and-microfilm/597821-pdfs-5.zip	73155274860		True
zip	614788.zip	moving-images	zips/614788.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/moving-images/614788.zip	119652897		True
zip	61934.zip	moving-images	zips/61934.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/moving-images/61934.zip	274873951		True
zip	68170.zip	moving-images	zips/68170.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/moving-images/68170.zip	317223784		True
zip	68175.zip	moving-images	zips/68175.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/moving-images/68175.zip	377869601		True
zip	68405.zip	moving-images	zips/68405.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/moving-images/68405.zip	326250977		True
zip	68875395.zip	textual-and-microfilm	zips/68875395.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/textual-and-microfilm/68875395.zip	25122409		True
zip	70511.zip	moving-images	zips/70511.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/moving-images/70511.zip	73268872		True
zip	72035.zip	moving-images	zips/72035.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/moving-images/72035.zip	191554680		True
zip	733667.zip	textual-and-microfilm	zips/733667.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/textual-and-microfilm/733667.zip	3121098342		True
zip	77179268.zip	moving-images	zips/77179268.zip	https://catalog.archives.gov/medialz/bulk-downloads/uaps/zips/moving-images/77179268.zip	460669366		True
